X,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Log_Sale_Price,dist_HS,dist_MS,dist_PreSch,dist_ES_Sawyer,dist_ES_Mitchell,dist_ES_Meeker,dist_ES_Fellows,dist_ES_Edwards,Neighborhood_Abbr,"Developed, Open Space 300m","Developed, Low Intensity 300m","Developed, Medium Intensity 300m","Developed, High Intensity 300m",Deciduous Forest 300m,Mixed Forest 300m,Pasture/Hay 300m,Woody Wetlands 300m,Cultivated Crops 300m,Open Water 300m,Grassland/Herbaceous 300m,Emergent Herbaceous Wetlands 300m,Barren Land 300m,Evergreen Forest 300m,Shrub/Scrub 300m,geometry...99,Open Water 600m,"Developed, Open Space 600m","Developed, Low Intensity 600m","Developed, Medium Intensity 600m","Developed, High Intensity 600m",Deciduous Forest 600m,Mixed Forest 600m,Pasture/Hay 600m,Cultivated Crops 600m,Woody Wetlands 600m,Emergent Herbaceous Wetlands 600m,Grassland/Herbaceous 600m,Barren Land 600m,Evergreen Forest 600m,Shrub/Scrub 600m,geometry...115,Open Water 1000m,"Developed, Open Space 1000m","Developed, Low Intensity 1000m","Developed, Medium Intensity 1000m","Developed, High Intensity 1000m",Deciduous Forest 1000m,Mixed Forest 1000m,Grassland/Herbaceous 1000m,Pasture/Hay 1000m,Cultivated Crops 1000m,Woody Wetlands 1000m,Emergent Herbaceous Wetlands 1000m,Barren Land 1000m,Evergreen Forest 1000m,Shrub/Scrub 1000m,geometry...131
11,Two_Story_1946_and_Newer,Residential_Low_Density,75,10000,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,763,763,GasA,Good,Y,SBrkr,763,892,1655,0,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,440,Typical,Paved,157,84,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,175900,5.24526583945746,2050.1743854019,5764.38698518788,1771.14213938495,4299.33458192314,8148.70952640144,2696.92251839947,1893.91510732258,6243.58513735002,Gilbert,0.13573407202216067,0.4626038781163435,0.3878116343490305,0.013850415512465374,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.636947, 42.05848)",0.0022123893805309734,0.20648967551622419,0.3997050147492625,0.3480825958702065,0.012536873156342183,0,0,0.01327433628318584,0,0,0.003687315634218289,0.014011799410029498,0,0,0,"c(-93.636947, 42.05848)",0.04530656538252849,0.20320130222463376,0.3125339120998372,0.26722734671730874,0.01926207270754205,0.0048833423765599565,0.0024416711882799783,0.012479652740097666,0.03689636462289745,0.08437330439500813,0,0.01112316874660879,2.7129679869777537e-4,0,0,"c(-93.636947, 42.05848)"
12,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,7980,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Good,1992,2007,Gable,CompShg,HdBoard,HdBoard,None,0,Good,PConc,Typical,No,ALQ,1,Unf,0,233,1168,GasA,Excellent,Y,SBrkr,1187,0,1187,1,0,2,0,3,1,6,Typ,0,Attchd,Fin,2,420,Typical,Paved,483,21,0,0,0,0,No_Pool,Good_Privacy,Shed,500,3,2010,WD ,Normal,185000,5.26717172840301,1929.11056934426,5703.74387936773,1640.6824279794,4290.11166522664,8008.79164349768,2554.9471774444,1753.35636850873,6207.40600291874,Gilbert,0.13259668508287292,0.5027624309392266,0.35082872928176795,0.013812154696132596,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.635951, 42.057419)",0,0.23122238586156113,0.44329896907216493,0.3026509572901325,0.005154639175257732,0,0,0.0014727540500736377,0,0,0.0022091310751104565,0.013991163475699559,0,0,0,"c(-93.635951, 42.057419)",0.03931670281995662,0.19956616052060738,0.34164859002169196,0.29121475054229934,0.025759219088937094,0.004338394793926247,0.0035249457700650758,0.012472885032537961,0.0254880694143167,0.048264642082429504,0,0.008134490238611713,2.7114967462039046e-4,0,0,"c(-93.635951, 42.057419)"
13,Two_Story_1946_and_Newer,Residential_Low_Density,63,8402,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,789,789,GasA,Good,Y,SBrkr,789,676,1465,0,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,393,Typical,Paved,0,75,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,180400,5.25623653320592,2026.50163808833,5664.169986215,1875.40225571411,4168.07725039075,8167.08690302054,2771.41915587462,1920.14584981931,6125.89815800968,Gilbert,0.13649025069637882,0.48746518105849584,0.3565459610027855,0.011142061281337047,0,0,0,0,0,0,0.008356545961002786,0,0,0,NA,"c(-93.638647, 42.058151)",0,0.1883308714918759,0.38847858197932056,0.37813884785819796,0.019940915805022157,0,0,0.007385524372230428,0.0029542097488921715,0,0,0.014032496307237814,7.385524372230429e-4,0,0,"c(-93.638647, 42.058151)",0.02333785617367707,0.2010854816824966,0.3023066485753053,0.2729986431478969,0.03229308005427409,0.001085481682496608,8.141112618724559e-4,0.011126187245590231,0.03310719131614654,0.11343283582089553,0,0.008141112618724558,2.71370420624152e-4,0,0,"c(-93.638647, 42.058151)"
14,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,10176,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Average,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,663,1300,GasA,Good,Y,SBrkr,1341,0,1341,1,0,1,1,2,1,5,Typ,1,Attchd,Unf,2,506,Typical,Paved,192,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2010,WD ,Normal,171500,5.23426412437879,1913.56512322484,5746.41758987271,1537.27565285028,4367.37244347223,7954.21075115907,2466.87325276653,1699.61813757495,6267.61155031443,Gilbert,0.20612813370473537,0.49303621169916434,0.298050139275766,0.002785515320334262,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.634626, 42.057268)",0.0022222222222222222,0.2362962962962963,0.4540740740740741,0.2837037037037037,0.0044444444444444444,0,0,0,0,0,0.005185185185185185,0.014074074074074074,0,0,0,"c(-93.634626, 42.057268)",0.050203527815468114,0.20081411126187246,0.35359565807327004,0.294708276797829,0.02496607869742198,0.005698778833107192,0.0037991858887381274,0.01248303934871099,0.023880597014925373,0.021166892808683852,0,0.00841248303934871,2.71370420624152e-4,0,0,"c(-93.634626, 42.057268)"
15,One_Story_PUD_1946_and_Newer,Residential_Low_Density,0,6820,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Average,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,Av,GLQ,3,BLQ,1120,0,1488,GasA,Typical,Y,SBrkr,1502,0,1502,1,0,1,1,1,1,4,Typ,0,Attchd,RFn,2,528,Typical,Paved,0,54,0,0,140,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,212000,5.32633586092875,2134.84202572869,6000.8969034041,1543.76383003682,4607.91161173201,8105.6966772925,2536.60374451525,1865.745396299,6519.67046601866,Stone_Broo,0.2833333333333333,0.37222222222222223,0.33055555555555555,0.005555555555555556,0,0,0,0,0,0,0,0.008333333333333333,0,0,NA,"c(-93.632913, 42.059169)",0.04059040590405904,0.24206642066420664,0.3726937269372694,0.28413284132841327,0.010332103321033211,0.006642066420664207,0.0036900369003690036,0.006642066420664207,0,0,0.020664206642066422,0.012546125461254613,0,0,0,"c(-93.632913, 42.059169)",0.0971506105834464,0.19077340569877882,0.3299864314789688,0.2458616010854817,0.015739484396200813,0.010854816824966078,0.005970149253731343,0.01818181818181818,0.04396200814111262,0.017367706919945727,0.0013568521031207597,0.020081411126187245,0.0027137042062415195,0,0,"c(-93.632913, 42.059169)"
16,Two_Story_1946_and_Newer,Residential_Low_Density,47,53504,Pave,No_Alley_Access,Moderately_Irregular,HLS,AllPub,CulDSac,Mod,Stone_Brook,Norm,Norm,OneFam,Two_Story,Average,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603,Typical,PConc,Typical,Gd,ALQ,1,Unf,0,234,1650,GasA,Excellent,Y,SBrkr,1690,1589,3279,1,0,3,1,4,1,12,Mod,1,BuiltIn,Fin,3,841,Typical,Paved,503,36,0,0,210,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,538000,5.73078227566639,2468.95339652911,6482.9532963948805,1387.73998455869,5167.01609553682,8172.65601448704,2462.86659371212,2056.0081654109,7045.81150132018,Stone_Broo,0.17222222222222222,0.26944444444444443,0.19166666666666668,0.002777777777777778,0.06944444444444445,0.03888888888888889,0.025,0,0,0.225,0,0.005555555555555556,0,0,NA,"c(-93.62655, 42.061239)",0.23876197494473103,0.21370670596904937,0.24023581429624172,0.1208548268238762,0.0036845983787767134,0.028739867354458364,0.01105379513633014,0.030950626381724394,0.013264554163596167,0.050110537951363304,0.03537214443625645,0.013264554163596167,0,0,0,"c(-93.62655, 42.061239)",0.14394350896252037,0.15263443780554048,0.23058120586637698,0.15942422596414993,0.021184139054861488,0.047256925583921784,0.013579576317218903,0.025801195002715917,0.03775122216186855,0.07360130363932646,0.045898967952199894,0.043183052688756114,0.005160239000543183,0,0,"c(-93.62655, 42.061239)"
17,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,152,12134,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,OneFam,One_and_Half_Fin,Good,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Wood,Typical,Av,GLQ,3,Unf,0,132,559,GasA,Good,Y,SBrkr,1080,672,1752,0,0,2,0,4,1,8,Typ,0,Basment,RFn,2,492,Typical,Paved,325,12,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,164000,5.2148438480477,2462.42654997984,6546.41361768295,1196.9975554124,5310.95499367467,8016.93017871694,2279.08545792565,1987.81756009483,7147.255354704,Gilbert,0.27298050139275765,0.3370473537604457,0.10306406685236769,0.002785515320334262,0.08635097493036212,0.022284122562674095,0.07242339832869081,0.033426183844011144,0.005571030640668524,0.05013927576601671,0,0.013927576601671309,0,0,NA,"c(-93.6235954, 42.0603514)",0.14296241709653648,0.17686072218128224,0.23212969786293294,0.13043478260869565,0.008106116433308769,0.03021370670596905,0.012527634487840826,0.03021370670596905,0.10685335298452468,0.09727339719970524,0.025792188651436992,0.006632277081798084,0,0,0,"c(-93.6235954, 42.0603514)",0.130328536519142,0.14118924789573717,0.21422753190333968,0.13630192777626934,0.030953027423296225,0.065164268259571,0.015748031496062992,0.020635351615530817,0.021449904968775454,0.12354059190877002,0.06272060819983709,0.03529731197393429,0.0024436600597339125,0,0,"c(-93.6235954, 42.0603514)"
18,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,88,11394,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Stone_Brook,Norm,Norm,OneFam,One_Story,Poor,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350,Typical,PConc,Typical,Av,GLQ,3,Unf,0,411,1856,GasA,Excellent,Y,SBrkr,1856,0,1856,1,0,1,1,1,1,8,Typ,1,Attchd,Fin,3,834,Typical,Paved,113,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,New,Partial,394432,5.59597214171456,2161.41467292002,6158.25638128611,1275.10148522791,4861.00848501071,7967.69645228048,2314.83455289315,1787.44238067281,6725.01248007462,Stone_Broo,0.39444444444444443,0.3638888888888889,0.24166666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.628804, 42.05885)",0.08836524300441827,0.24374079528718703,0.38365243004418265,0.2025036818851252,0.011782032400589101,0.02577319587628866,0.010309278350515464,0.008100147275405008,0,0,0.01914580265095729,0.0066273932253313695,0,0,0,"c(-93.628804, 42.05885)",0.10927331887201736,0.1616052060737527,0.3004338394793926,0.22885032537960953,0.037418655097613884,0.011117136659436009,0.00596529284164859,0.016811279826464208,0.031995661605206074,0.034164859002169194,0.03714750542299349,0.02386117136659436,0.0013557483731019523,0,0,"c(-93.628804, 42.05885)"
19,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,140,19138,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Average,1951,1951,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,LwQ,4,Unf,0,744,864,GasA,Excellent,Y,SBrkr,864,0,864,0,0,1,0,2,1,4,Typ,0,Detchd,Unf,2,400,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,141000,5.14921911265538,2118.73335899473,6257.55061230287,800.233206449174,5140.3165271603,7606.8154359895,1878.65627716487,1599.97739563326,6905.80625151005,Gilbert,0.20833333333333334,0.3861111111111111,0.2638888888888889,0.10833333333333334,0,0,0,0.03333333333333333,0,0,0,0,0,0,NA,"c(-93.622971, 42.056673)",0.008082292432035268,0.18956649522409993,0.32255694342395297,0.19985304922850844,0.07788390889052167,0.01689933872152829,0.005143277002204262,0.022777369581190303,0.08155767817781043,0.05216752387950037,0.01689933872152829,0.006612784717119765,0,0,0,"c(-93.622971, 42.056673)",0.06270358306188925,0.13789359391965256,0.250542888165038,0.18186753528773072,0.06487513572204126,0.037730727470141154,0.01031487513572204,0.003257328990228013,0.01710097719869707,0.13762214983713356,0.0751900108577633,0.020901194353963082,0,0,0,"c(-93.622971, 42.056673)"
20,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,13175,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,119,Typical,CBlock,Typical,No,ALQ,1,Rec,163,589,1542,GasA,Typical,Y,SBrkr,2073,0,2073,1,0,2,0,3,1,7,Min1,2,Attchd,Unf,2,500,Typical,Paved,349,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,2,2010,WD ,Normal,210000,5.32221929473392,1601.24320524686,5391.80423329885,1563.5958830427,4048.91589427656,7723.74753864662,2376.89744194971,1479.29712234885,5923.2360233211,Northwest_,0.21666666666666667,0.5138888888888888,0.24722222222222223,0.005555555555555556,0,0,0,0,0,0,0.016666666666666666,0,0,0,NA,"c(-93.636655, 42.054453)",0,0.23308823529411765,0.44926470588235295,0.2897058823529412,0.008088235294117648,0,0,0.0022058823529411764,0,0,0,0.01764705882352941,0,0,0,"c(-93.636655, 42.054453)",0.0016273393002441008,0.18036343911038785,0.3683211282885815,0.33658801193382154,0.04746406292378628,0,0,0.014917276918904258,0.0027122321670735015,0.04420938432329807,0,0.003525901817195552,2.7122321670735016e-4,0,0,"c(-93.636655, 42.054453)"
21,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,105,11751,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480,Typical,CBlock,Typical,No,BLQ,2,Unf,0,1139,1844,GasA,Excellent,Y,SBrkr,1844,0,1844,0,0,2,0,3,1,7,Typ,1,Attchd,RFn,2,546,Typical,Paved,0,122,0,0,0,0,No_Pool,Minimum_Privacy,None,0,1,2010,COD,Normal,190000,5.27875360095283,1149.04136287014,5141.22714966748,1269.71192593356,4006.10309914425,7216.28763649994,1929.58537795497,971.719555795072,5759.36081029457,Northwest_,0.2299168975069252,0.5623268698060941,0.20498614958448755,0.002770083102493075,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.633962, 42.050346)",0,0.18685376661742983,0.45568685376661744,0.2880354505169867,0.013293943870014771,0,0,0,0.029542097488921712,0,0,0.026587887740029542,0,0,0,"c(-93.633962, 42.050346)",0,0.15178571428571427,0.3979978354978355,0.34334415584415584,0.07846320346320346,5.411255411255411e-4,0,0.01488095238095238,8.116883116883117e-4,0.012175324675324676,0,0,0,0,0,"c(-93.633962, 42.050346)"
22,Split_Foyer,Residential_Low_Density,85,10625,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,SFoyer,Above_Average,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,81,Typical,CBlock,Typical,Gd,GLQ,3,LwQ,168,0,1053,GasA,Typical,Y,SBrkr,1173,0,1173,1,0,2,0,3,1,6,Typ,2,Attchd,RFn,2,528,Typical,Paved,0,120,0,0,0,0,No_Pool,Minimum_Privacy,None,0,1,2010,WD ,Family,170000,5.23044892137827,1135.02103301598,5017.07494549514,1468.88881569747,3825.92519567972,7286.04039462186,2096.6476297763,1079.19237897544,5607.96931927321,Northwest_,0.2833333333333333,0.475,0.175,0,0,0,0,0,0.025,0,0.041666666666666664,0,0,0,NA,"c(-93.636372, 42.05027)",0,0.19602063375092116,0.3971997052321297,0.2999263080324245,0.04642593957258659,0,0,0,0.029476787030213707,0,0,0.030950626381724394,0,0,0,"c(-93.636372, 42.05027)",0,0.15144947168788947,0.4053102140341371,0.3486859929558385,0.04524519100514766,0.00270929287455974,0,0.014901110810078569,0.001083717149823896,0.03034408019506909,0,0,2.70929287455974e-4,0,0,"c(-93.636372, 42.05027)"
23,Two_Story_1946_and_Newer,Floating_Village_Residential,0,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,281,814,GasA,Excellent,Y,SBrkr,814,860,1674,1,0,2,1,3,1,7,Typ,0,Attchd,RFn,2,663,Typical,Paved,0,96,0,0,0,0,No_Pool,No_Fence,None,0,1,2010,WD ,Normal,216000,5.33445375115093,1072.03437118199,4787.97061606858,1719.71936283178,3556.78659862999,7291.09370936111,2270.30617336373,1182.49421429655,5355.00047735744,Somerset,0.1994459833795014,0.26869806094182824,0.3268698060941828,0.09695290858725762,0,0,0,0,0.05263157894736842,0,0.055401662049861494,0,0,0,NA,"c(-93.639366, 42.049297)",0,0.17195571955719557,0.3210332103321033,0.3549815498154982,0.09225092250922509,0,0,0,0.02952029520295203,0,0,0.03025830258302583,0,0,0,"c(-93.639366, 42.049297)",0,0.1613427179209529,0.38521927449918786,0.33216025988088793,0.045208446128857604,0.008933405522468869,0,0.01488900920411478,0.007038440714672442,0.04466702761234434,0,0,5.414185165132648e-4,0,0,"c(-93.639366, 42.049297)"
24,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11241,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,1970,1970,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,180,Typical,CBlock,Typical,No,ALQ,1,Unf,0,426,1004,GasA,Excellent,Y,SBrkr,1004,0,1004,1,0,1,0,2,1,5,Typ,1,Attchd,Fin,2,480,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,700,3,2010,WD ,Normal,149000,5.17318626841227,1844.65949529083,5955.49689827284,832.977484122361,4822.16423245144,7512.16346558654,1852.47740871361,1382.2941410906799,6591.742976121,North_Ames,0.14917127071823205,0.505524861878453,0.26795580110497236,0.07734806629834254,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.626231, 42.055147)",0,0.19366715758468336,0.39985272459499266,0.2960235640648012,0.10309278350515463,0,0,7.363770250368188e-4,0,0.0066273932253313695,0,0,0,0,0,"c(-93.626231, 42.055147)",0.03988062940857298,0.16142159522517635,0.3459034183396636,0.23168746608790017,0.074877916440586,0.016277807921866522,0.006782419967444384,0.0032555615843733042,0.016006511123168747,0.050732501356483994,0.03716766142159523,0.016006511123168747,0,0,0,"c(-93.626231, 42.055147)"
25,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,12537,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1971,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,GLQ,3,Unf,0,344,1078,GasA,Excellent,Y,SBrkr,1078,0,1078,1,0,1,1,3,1,6,Typ,1,Attchd,Fin,2,500,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,149900,5.17580163284828,1777.96318291295,5891.5233940397,814.225363947493,4770.01542672318,7459.93325667241,1814.69619921981,1318.26036799351,6531.63797629305,North_Ames,0.08683473389355742,0.5350140056022409,0.3025210084033613,0.07563025210084033,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.626537, 42.054592)",0,0.17854518736223365,0.4041146216017634,0.3041880969875092,0.11168258633357825,0,0,0,0,0.0014695077149155032,0,0,0,0,0,"c(-93.626537, 42.054592)",0.02903663500678426,0.1649932157394844,0.35848032564450477,0.24504748982360922,0.0773405698778833,0.016010854816824967,0.0067842605156037995,0.0024423337856173677,0.01519674355495251,0.03826322930800543,0.03283582089552239,0.013568521031207599,0,0,0,"c(-93.626537, 42.054592)"
26,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8450,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,281,1056,GasA,Excellent,Y,SBrkr,1056,0,1056,1,0,1,0,3,1,6,Typ,1,Attchd,Unf,1,304,Typical,Paved,0,85,184,0,0,0,No_Pool,No_Fence,None,0,7,2010,WD ,Normal,142000,5.15228834438306,1774.78889937255,5831.65592600564,1008.6447308038,4642.36949134306,7582.43617294645,1981.81758802975,1384.45948778685,6441.43235257017,North_Ames,0.22714681440443213,0.6011080332409973,0.16620498614958448,0.00554016620498615,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.628806, 42.055227)",0,0.2029520295202952,0.43763837638376385,0.3092250922509225,0.05018450184501845,0,0,0,0,0,0,0,0,0,0,"c(-93.628806, 42.055227)",0.037740972033668205,0.18598968232419225,0.37469454249253326,0.25332609285908225,0.06787944610371979,0.010860711376595167,0.0040727667662231876,0.010317675807765408,0.010860711376595167,0.01330437143632908,0.019006244909041542,0.011946782514254684,0,0,0,"c(-93.628806, 42.055227)"
27,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1970,1970,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,ALQ,1,Rec,78,0,882,GasA,Typical,Y,SBrkr,882,0,882,1,0,1,0,2,1,4,Typ,0,Attchd,Fin,2,525,Typical,Paved,240,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,4,2010,WD ,Normal,126000,5.10037054511756,1637.11466058237,5758.22102131583,785.340233786408,4665.02855464374,7346.02266557129,1734.8285767647,1181.62116646958,6407.73616479513,North_Ames,0.052924791086350974,0.4986072423398329,0.40668523676880225,0.04178272980501393,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.627112, 42.053395)",0,0.15310650887573965,0.40384615384615385,0.3136094674556213,0.1294378698224852,0,0,0,0,0,0,0,0,0,0,"c(-93.627112, 42.053395)",0.0056941431670282,0.17163774403470716,0.39099783080260303,0.26545553145336226,0.08053145336225596,0.015455531453362256,0.0067787418655097615,0.0032537960954446853,0.008405639913232104,0.01816702819956616,0.02467462039045553,0.008947939262472886,0,0,0,"c(-93.627112, 42.053395)"
28,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,10500,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,432,864,GasA,Typical,Y,SBrkr,864,0,864,0,0,1,0,3,1,5,Typ,1,No_Garage,No_Garage,0,0,No_Garage,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,ConLI,Normal,115000,5.06069784035361,2098.25975798818,6242.80383731125,763.095497469839,5138.62899426398,7570.62295976,1841.61384937009,1572.53887907162,6896.35346862803,North_Ames,0.19667590027700832,0.34349030470914127,0.296398891966759,0.13019390581717452,0,0,0,0.0332409972299169,0,0,0,0,0,0,NA,"c(-93.622769, 42.056375)",0.00959409594095941,0.18671586715867158,0.3202952029520295,0.1992619926199262,0.08560885608856089,0.015498154981549815,0.0051660516605166054,0.01992619926199262,0.07896678966789668,0.05461254612546126,0.017712177121771217,0.006642066420664207,0,0,0,"c(-93.622769, 42.056375)",0.05528322440087146,0.1375272331154684,0.2540849673202614,0.18273420479302832,0.06781045751633986,0.03594771241830065,0.00980392156862745,0.0029956427015250544,0.01715686274509804,0.14025054466230938,0.07598039215686274,0.02042483660130719,0,0,0,"c(-93.622769, 42.056375)"
